tempo_s,T_processo_C,T_medida_C,u,T_filtrada_C
1008.0,181.17157167689277,179.98595733012812,0.5381840885515761,179.92005793615346
1009.0,177.1455367507396,180.5077629809185,0.0,180.00821369286822
1010.0,179.8756359340565,179.54641584507985,1.0,179.93894401569997
1011.0,175.91113993581283,180.11440945406395,0.004911053376970398,179.96526383145456
1012.0,178.66867015946144,179.41721489980202,1.0,179.88305649170667
1013.0,181.36492193369563,179.4283419743799,1.0,179.81484931410765
1014.0,180.0538908497351,179.86701771671287,0.407895077184906,179.82267457449845
1015.0,182.06098689368102,179.79783517906898,0.9012440427576724,179.81894866518402
1016.0,184.52684034222247,179.73505960256784,0.9767479735934865,179.80636530579162
1017.0,180.42624389017308,180.28330596301592,0.0,179.87790640437527
1018.0,183.08343847039146,179.8716259733299,1.0,179.87696433971846
1019.0,179.01491761549386,180.7140404929594,0.0,180.0025257627046
1020.0,178.27915260608617,180.34330682633714,0.4863516406404938,180.05364292224948
1021.0,180.98406032595094,179.7784582207026,1.0,180.01236521701745
1022.0,178.55999697232878,180.09149939478522,0.23967069804317936,180.02423534368262
1023.0,181.25866370627702,179.5288847458536,1.0,179.94993275400824
1024.0,177.2306934016931,180.18253312082706,0.0,179.98482280903104
1025.0,179.9589002149888,179.84866773229047,1.0,179.96439954751995
1026.0,176.68403585820047,180.18326918301264,0.10863334719837958,179.99722999284384
1027.0,177.61229980941852,180.00726064105183,0.7281863788767067,179.99873459007506
1028.0,180.33202648032034,179.7413945495625,1.0,179.96013358399816
1029.0,182.99131478075768,179.38138552656451,1.0,179.8733213753831
1030.0,179.54056145351157,180.0043775671483,0.09235805018227661,179.8929798041479
1031.0,182.13576644475359,179.80780075746597,0.987749286864676,179.88020294714562
1032.0,181.90228158256537,179.93762022866161,0.5720964921542799,179.888815539373
1033.0,178.59204467704785,180.218508477056,0.1098054027809241,179.93826948002544
1034.0,177.32349470201876,180.18143991894684,0.40502431933579824,179.97474504586364
1035.0,175.25350189698884,180.22656926525903,0.2805793949189052,180.01251867877295
1036.0,178.02564629927798,179.56218957065872,1.0,179.94496931255583
1037.0,180.67127418146086,179.62774982350567,0.9902630033250235,179.89738638919832
1038.0,183.32302364409506,179.64135899569544,1.0,179.85898228017288
1039.0,185.91584534089296,179.61785080616244,1.0,179.8228125590713
1040.0,181.920667664855,180.13358851766108,0.020442833063948507,179.86942895285978
1041.0,179.9169195440668,180.19523268819492,0.305840007431288,179.91829951316004
1042.0,175.91876577642086,180.4084510842134,0.0,179.99182224881804
1043.0,172.7928736266194,180.3953878087187,0.11751206345118828,180.05235708280313
1044.0,175.61969865713897,179.38425993129536,1.0,179.95214251007695
1045.0,178.383705353647,179.30135687657977,1.0,179.85452466505237
1046.0,181.0862896791215,179.1872705437709,1.0,179.75443654686015
1047.0,183.72881657514102,179.27030473616958,1.0,179.68181677525658
1048.0,179.64595398458235,180.107607354765,0.0,179.74568536218283
1049.0,182.32048834048052,179.59726793908632,1.0,179.72342274871835
1050.0,180.76895018837004,179.94274105270722,0.37500423831836316,179.7563204943167
1051.0,180.46228554578204,179.99024819986295,0.5565634709063682,179.79140965014864
1052.0,182.58398946307136,179.8293411133387,0.9197965394126703,179.79709936962715
1053.0,178.5265674750031,180.25537491192617,0.0,179.865840700972
1054.0,180.4035210486426,179.95740026804194,0.8766315942959341,179.87957463603252
1055.0,178.77209046711994,180.09723858036568,0.3566304829337424,179.9122242276825
1056.0,181.46604401229504,179.71666266125334,1.0,179.8828899927181
1057.0,179.91302467960543,179.99335823998186,0.3719339134708748,179.8994602298077
1058.0,180.76799124407518,179.92675831162455,0.7279550669358121,179.90355494208023
1059.0,177.123398778453,180.233822102242,0.05587110097025971,179.9530950161045
1060.0,179.85398991670962,179.6730962453235,1.0,179.91109520048735
1061.0,180.25985134799004,179.8317787811876,0.6603925144144273,179.89919773759237
1062.0,178.57266339491363,180.05104362736753,0.34778797819850804,179.92197462105867
1063.0,181.27104865280444,179.63588874325814,1.0,179.8790617393886
1064.0,182.72719069338203,179.73787379587162,0.8226581349293217,179.85788354786104
1065.0,178.7941448087414,180.17864357218556,0.019133752948514493,179.9059975515097
1066.0,176.01203170610128,180.27246198072822,0.17866351729978425,179.96096721589248
1067.0,178.76731989041014,179.8283191598023,1.0,179.94107000747894
1068.0,181.46137944840103,179.66137356343978,1.0,179.89911554087308
1069.0,182.8585009863022,179.75016434467645,0.8144394955131787,179.87677286144358
1070.0,179.48616045378682,180.13966512530283,0.10367725674370087,179.91620670102247
1071.0,180.84236580998723,179.94697531035038,0.801718004942685,179.92082199242165
1072.0,177.69845282429796,180.2031167502483,0.13122093817990105,179.96316620609565
1073.0,177.1718483546594,180.11338123017805,0.5133375056352116,179.985698459708
1074.0,179.90136283566696,179.76330706585364,1.0,179.95233975062985
1075.0,182.5702214393188,179.5806647088231,1.0,179.89658849435884
1076.0,180.7381778273135,179.954642311809,0.33376086299693386,179.90529656697638
1077.0,181.75937655252662,179.89435008290297,0.7556404015396799,179.90365459436538
1078.0,182.5029104985894,179.89045153653612,0.7173946804178395,179.901674135691
1079.0,178.4472902652874,180.41949650707184,0.0,179.9793474913981
1080.0,178.71579947897325,180.1402545593505,0.6351006829371705,180.00348355159096
1081.0,180.42915966699977,179.9205410315151,0.852723359800554,179.9910421735796
1082.0,180.86340490813987,179.92646895156838,0.6665673183943471,179.9813561902779
1083.0,176.84421813240343,180.45090263187842,0.0,180.05178815651797
1084.0,179.3454897630412,179.9896648663951,0.9646714717036765,180.04246966299954
1085.0,176.56568724403496,180.19513023304356,0.18084792135920286,180.06536874850613
1086.0,179.3086719719453,179.59076243441237,1.0,179.99417780139208
1087.0,181.99070148367986,179.56302520265726,1.0,179.92950491158186
1088.0,182.25143462197323,179.79408466044544,0.6457456423562729,179.9091918739114
1089.0,184.8680694081516,179.54028061380131,1.0,179.85385518489488
1090.0,180.75989008797046,180.28434053906437,0.0,179.9184279880203
1091.0,179.8443518080667,180.17117079574183,0.46520222497433966,179.95633940917855
1092.0,178.79676467966388,180.13597273186477,0.4423431034331316,179.9832844075815
1093.0,176.4571934603675,180.21835474423594,0.24505353270442412,180.01854495807967
1094.0,176.66210127694083,180.0637335711482,0.6189268173538909,180.02532325003995
1095.0,179.4029434707866,179.75880336241173,1.0,179.9853452668957
1096.0,181.79312143142633,179.71396848936914,0.9565365056652467,179.9446387502667
1097.0,180.60933179597234,179.96049354447993,0.42840862611998837,179.9470169693987
1098.0,181.6999586602968,179.89157951660061,0.7656251356352437,179.93870135147898
1099.0,183.38671958553707,179.819293207366,0.8586806676536969,179.92079012986204
1100.0,179.61819755852412,180.1947659771113,0.0460107612331791,179.96188650694944
1101.0,176.62571857276905,180.29013141283178,0.14985547733182158,180.0111232428318
1102.0,175.67942211542987,180.1780211509555,0.44680792664168906,180.03615792905035
1103.0,178.44210162397587,179.83853968282358,1.0,180.00651519211635
1104.0,181.1433882545542,179.44814780477566,1.0,179.92276008401524
1105.0,183.7846462933419,179.46420398921663,1.0,179.85397666979546
1106.0,179.70054304237874,180.2883249894775,0.0,179.91912891774777
1107.0,182.37386430810366,179.695067484656,1.0,179.885519702784
1108.0,179.29329425721684,180.0895899567416,0.14582737339398932,179.91613024087764
1109.0,181.97566549594535,179.740924071306,1.0,179.8898493154419
1110.0,177.93176181825768,180.24742761656196,0.0,179.94348606060993
1111.0,179.10595207690335,179.99884206974139,0.769234411524377,179.95178946197964
1112.0,177.39634135596458,180.11260984229463,0.3405782321155305,179.9759125190269
1113.0,180.1208671036098,179.32766023525863,1.0,179.87867467646169
1114.0,176.11818116797403,180.02271504545925,0.0,179.9002807318113
1115.0,178.8711104753524,179.54623025006174,1.0,179.84717315954884
1116.0,181.20083716783918,179.63267941691595,0.9456960387908606,179.81499909815392
1117.0,181.14544016153087,179.84382226064005,0.5956932396132175,179.81932257252683
1118.0,180.71929667072652,179.95661159684232,0.5398966102511167,179.83991592617414
1119.0,183.3699789669326,179.64084659356118,1.0,179.8100555262822
1120.0,183.78567469060283,179.81047111311833,0.6735876217736443,179.8101178643076
1121.0,179.7015485863672,180.44004228943925,0.0,179.90460652807735
1122.0,175.9717636666388,180.44274702015716,0.039537423995293454,179.98532760188934
1123.0,175.6372690344452,180.19346381096906,0.5363983507264248,180.0165480332513
1124.0,178.06888266528773,179.88797019665324,0.9501996080745289,179.9972613577616
1125.0,180.77846305050355,179.5736407219716,1.0,179.9337182623931
1126.0,183.42783053827014,179.34014543661402,1.0,179.84468233852624
1127.0,179.35165652630857,180.21015862108604,0.0,179.8995037809102
1128.0,182.03273082572395,179.64967131665472,1.0,179.86202891127186
1129.0,178.6137475985337,180.09761273296485,0.09392828534054443,179.89736648452583
1130.0,178.16769258454212,180.05892870185906,0.5284709065630433,179.9216008171258
1131.0,179.59003656910895,179.90501840549325,0.807243906300164,179.91911345538094
1132.0,177.02723571486908,180.13858373915824,0.21421332709438445,179.95203399794752
1133.0,179.30961085959402,179.8741514925336,0.9324470574249728,179.94035162213544
1134.0,181.05926271700818,179.80646423946288,0.8601464814774374,179.92026851473454
1135.0,183.70239021218578,179.50176346036875,1.0,179.8574927565797
1136.0,186.28678154080387,179.4972081316023,1.0,179.80345006283306
1137.0,182.14707528434155,180.52516692021246,0.0,179.91170759143998
1138.0,182.1129312188251,180.19398613601945,0.6020353077870068,179.9540493731269
1139.0,178.0659771917401,180.39525279038514,0.0,180.02022988571565
1140.0,174.1089554763681,180.7554721122609,0.0,180.13051621969745
1141.0,176.90653424355992,179.90967314022873,1.0,180.09738975777714
1142.0,178.01659833521114,179.87198737357065,0.7561980612262154,180.06357940014615
1143.0,180.72734059442868,179.71536899633017,1.0,180.01134783957377
1144.0,183.3778441367747,179.4257958488928,1.0,179.92351504097164
1145.0,181.81801627701444,179.86920082861727,0.37728530149187633,179.9153679091185
1146.0,179.4790236816078,180.10653454334667,0.2552111649457197,179.94404290425274
1147.0,178.0711790583422,180.13418836863386,0.38708671878218703,179.9725647239099
1148.0,177.21842284146072,180.1049155207677,0.4656571643289186,179.99241734343858
1149.0,177.05543650764318,180.04247019876524,0.5662801260655727,179.9999252717376
1150.0,179.78753791858443,179.23367655145708,1.0,179.8849879636955
1151.0,182.4589259648381,179.43604743660134,1.0,179.8176468846314
1152.0,184.50240018026435,179.60465767528032,0.9147175521967319,179.78569850322873
1153.0,183.53317192702985,179.8956917480618,0.4696237626157085,179.8021974899537
1154.0,180.9070193947832,180.13662384012116,0.21785435991976784,179.8523614424788
1155.0,176.88686340823244,180.3498943506883,0.0,179.92699137871023
1156.0,177.85118495315007,180.05950149133574,0.7342711097650835,179.94686789560407
1157.0,180.34665688183114,179.82861471904712,0.9671580724793274,179.92912991912053
1158.0,177.58676194862974,180.12500337117993,0.18717128295922802,179.95851093692943
1159.0,180.3070561275491,179.7628840183293,1.0,179.92916689913943
1160.0,180.4055661000101,179.8855413111141,0.6158000162943142,179.92262306093562
1161.0,183.06322018667655,179.67723623108523,1.0,179.88581503645804
1162.0,179.4887144174163,180.12095521790135,0.07403486856655433,179.92108606367452
1163.0,178.7505941131545,180.09076377462213,0.487577669085453,179.94653772031666
1164.0,181.4450253550844,179.7105388131187,1.0,179.91113788423695
1165.0,179.6170756589438,180.00502366224805,0.33062429676252514,179.92522075093862
1166.0,175.62558508874505,180.30833357319287,0.0,179.98268767427678
1167.0,178.38946097566182,179.61482072409433,1.0,179.9275076317494
1168.0,179.36619308422317,179.7638395035492,0.7411413528697398,179.90295741251936
1169.0,179.90580598402798,179.85604264271316,0.6788292452514657,179.8959201970484
1170.0,182.57456585104958,179.35744550251025,1.0,179.81514899286768
1171.0,181.5414257569906,179.80801408801253,0.453610872061318,179.8140787571394
1172.0,182.78814178907982,179.82076654743474,0.7921454906700154,179.81508192568373
1173.0,181.99906717635378,179.97670690050623,0.490932614054692,179.8393256719071
1174.0,178.19650784428498,180.26377180201987,0.036279657444193314,179.90299259142398
1175.0,174.2365854477453,180.63331071255274,0.0,180.0125403095933
1176.0,177.03132799335097,179.44565945112603,1.0,179.92750818082322
1177.0,179.7639651490543,179.5189336564298,1.0,179.86622200216422
1178.0,182.43587703463086,179.2788613436669,1.0,179.7781179033896
1179.0,182.0877348444356,179.72754878931997,0.5558982615861463,179.77053253627915
1180.0,180.1334284571442,180.0277884349971,0.3138131580544086,179.80912092108684
1181.0,179.6067870727021,180.04363029244197,0.5214485538575019,179.84429732679013
1182.0,179.8649864244702,179.99206110479693,0.6374191930075563,179.86646189349113
1183.0,179.0801523848379,180.0487431701396,0.48182484880338905,179.8938040849884
1184.0,175.68717235354737,180.26567822018194,0.08798683658921111,179.94958520526743
1185.0,178.44967963457964,179.60732813604514,1.0,179.8982466448841
1186.0,181.1507978649223,179.36979545006125,1.0,179.81897896566068
1187.0,179.02993163030672,179.89627675405924,0.2857060576907338,179.83057363392047
1188.0,181.71815537185546,179.67495142944517,1.0,179.80723030324918
1189.0,182.46326348789847,179.80440145907775,0.7174934019793029,179.80680597662348
1190.0,184.8517557261048,179.73434239099848,0.9664847140239452,179.79593643877973
1191.0,180.74393893219138,180.260460880327,0.0,179.86561510501184
1192.0,176.72740695592046,180.41919731638728,0.0,179.94865243671816
1193.0,179.46679791245555,179.949063189232,1.0,179.94871404959522
1194.0,180.19568361679302,179.92244721028985,0.7075555153588045,179.94477402369944
1195.0,177.96682285669078,180.13110593469182,0.26632316470730877,179.9727238103483
1196.0,180.67867123765322,179.81325706506095,1.0,179.94880379855522
1197.0,182.18362608157892,179.80850369002977,0.8280054640476993,179.92775878227638
1198.0,178.13510105754384,180.27952731829413,0.0,179.98052406267905
1199.0,180.5690909669662,179.93027073766763,0.9588821566051677,179.97298606392735
